customer_id,age,workclass,education,education-num,marital-status,occupation,relationship,sex,capital-gain,capital-loss,hours-per-week,Response
7768,26,Self-emp-inc,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Male,0,0,40,No
9987,70,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,20051,0,35,Yes
2879,34,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,45,Yes
4894,39,Local-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,1485,40,Yes
15648,33,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,No
6133,49,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,Yes
11657,33,Private,Assoc-voc,11,Divorced,Sales,Not-in-family,Male,0,0,50,No
10496,36,Local-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,Yes
3142,38,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,Male,0,0,50,Yes
6638,32,Private,Bachelors,13,Never-married,Craft-repair,Not-in-family,Male,0,0,36,No
7411,34,State-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,No
15339,33,Local-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,No
9874,62,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,Yes
10845,29,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,Male,0,0,45,No
14040,58,Private,11th,7,Married-civ-spouse,Transport-moving,Husband,Male,0,0,60,No
1076,58,State-gov,Masters,14,Married-civ-spouse,Adm-clerical,Husband,Male,15024,0,43,Yes
12468,64,Self-emp-not-inc,1st-4th,2,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,No
759,62,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,No
8902,49,Private,11th,7,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,No
13929,30,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,42,Yes
14552,32,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,Male,0,0,40,No
11524,34,Private,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,40,Yes
3553,56,Private,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,No
8333,50,Private,Assoc-voc,11,Divorced,Prof-specialty,Not-in-family,Male,0,0,38,Yes
5162,38,Local-gov,Bachelors,13,Divorced,Prof-specialty,Own-child,Female,0,0,38,No
2987,18,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Female,0,0,26,No
5212,61,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,0,1902,45,Yes
9938,31,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Male,0,0,40,No
9895,22,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Male,0,0,55,No
5763,38,State-gov,Assoc-voc,11,Never-married,Adm-clerical,Unmarried,Female,0,0,40,No
12310,46,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,Yes
1071,53,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,Female,4865,0,45,No
9906,45,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,Yes
1110,60,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,No
7006,30,Self-emp-not-inc,11th,7,Divorced,Sales,Unmarried,Male,0,653,40,No
2768,25,Self-emp-not-inc,Some-college,10,Divorced,Prof-specialty,Not-in-family,Female,0,0,40,No
6808,60,Private,Assoc-voc,11,Widowed,Machine-op-inspct,Not-in-family,Female,0,0,45,No
13930,21,Private,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,No
9373,20,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,Male,0,0,40,No
6314,52,Private,Some-college,10,Divorced,Sales,Not-in-family,Female,0,0,40,No
2079,33,State-gov,Some-college,10,Divorced,Other-service,Unmarried,Female,0,0,99,Yes
7840,35,State-gov,Doctorate,16,Never-married,Prof-specialty,Not-in-family,Male,0,0,55,No
8260,32,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Female,0,0,50,No
14066,65,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,10605,0,40,Yes
12561,46,Private,11th,7,Widowed,Machine-op-inspct,Other-relative,Male,0,0,20,No
12113,52,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,No
3909,49,Self-emp-not-inc,5th-6th,3,Married-civ-spouse,Other-service,Husband,Male,0,0,40,Yes
14953,42,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,Yes
9325,44,Private,HS-grad,9,Divorced,Sales,Unmarried,Female,0,0,60,No
14451,40,Self-emp-inc,Doctorate,16,Never-married,Prof-specialty,Not-in-family,Male,99999,0,55,Yes
1361,35,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,Yes
9412,30,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,Female,0,0,40,No
14244,23,Private,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,No
6703,35,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Female,0,0,20,No
8324,45,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Male,0,0,40,No
14809,30,Private,Some-college,10,Divorced,Sales,Not-in-family,Male,0,0,58,No
6132,34,State-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,Yes
16275,48,Local-gov,Masters,14,Divorced,Other-service,Not-in-family,Male,0,0,40,No
8590,43,Private,Masters,14,Divorced,Exec-managerial,Not-in-family,Female,0,0,38,Yes
756,44,Self-emp-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,45,Yes
14430,47,Private,HS-grad,9,Divorced,Other-service,Own-child,Female,0,0,40,No
3113,57,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,No
5425,44,Self-emp-not-inc,Some-college,10,Never-married,Craft-repair,Not-in-family,Male,0,0,20,No
12386,32,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,1848,60,Yes
9241,39,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,Male,0,0,40,No
8035,40,Private,Some-college,10,Never-married,Craft-repair,Unmarried,Male,0,0,38,No
3360,31,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Male,0,1902,50,Yes
14582,68,Self-emp-inc,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,Male,9386,0,70,Yes
11109,29,Local-gov,Some-college,10,Married-civ-spouse,Other-service,Husband,Male,0,0,40,No
4661,23,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Male,0,0,24,No
13376,44,Private,Masters,14,Married-civ-spouse,Sales,Husband,Male,0,0,50,Yes
14409,50,State-gov,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Female,0,0,37,No
2423,41,Federal-gov,Masters,14,Never-married,Prof-specialty,Other-relative,Female,0,0,40,No
11753,27,Private,11th,7,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,40,No
6872,19,Private,10th,6,Never-married,Farming-fishing,Own-child,Male,0,0,40,No
13071,38,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,48,Yes
12482,55,Private,Some-college,10,Divorced,Sales,Not-in-family,Male,0,0,65,Yes
13860,57,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,Yes
12552,37,Federal-gov,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Male,0,0,40,Yes
6088,23,Private,Bachelors,13,Never-married,Prof-specialty,Unmarried,Female,0,0,40,No
9161,30,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,No
6641,33,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,30,Yes
11064,28,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,45,No
2272,24,Self-emp-inc,Bachelors,13,Never-married,Adm-clerical,Own-child,Male,0,0,20,No
9996,66,Self-emp-not-inc,Bachelors,13,Divorced,Sales,Not-in-family,Male,401,0,20,No
4041,37,Private,Masters,14,Married-civ-spouse,Sales,Husband,Male,0,0,50,Yes
7863,51,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,Yes
9333,23,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Female,0,0,15,No
6104,46,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,Yes
10888,23,Local-gov,Assoc-acdm,12,Never-married,Protective-serv,Own-child,Female,0,0,35,No
47,39,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,No
2459,41,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,Yes
8747,34,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,15024,0,60,Yes
2384,29,Private,HS-grad,9,Never-married,Tech-support,Not-in-family,Female,0,0,45,No
3391,55,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,Yes
13225,56,Private,9th,5,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,No
9936,29,State-gov,10th,6,Never-married,Craft-repair,Unmarried,Male,0,0,40,No
207,45,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,No
12799,32,Private,Assoc-voc,11,Divorced,Sales,Unmarried,Female,0,1380,40,No
6150,30,Private,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,Yes
5787,37,Private,1st-4th,2,Divorced,Other-service,Unmarried,Female,0,0,35,No
7655,34,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,45,No
3308,32,Private,HS-grad,9,Divorced,Craft-repair,Own-child,Male,0,0,40,No
9113,48,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,55,Yes
193,47,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,Female,0,0,37,No
291,42,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,55,Yes
3350,61,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,Yes
9706,57,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,Male,0,0,48,No
12180,53,Private,1st-4th,2,Divorced,Machine-op-inspct,Not-in-family,Male,0,0,40,No
15445,57,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Male,0,0,50,No
7607,30,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,Yes
6341,38,Private,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,Male,0,0,70,No
6148,33,Private,Bachelors,13,Never-married,Sales,Own-child,Male,0,0,40,No
4627,46,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,80,Yes
9593,34,Private,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,Male,0,0,40,No
12165,73,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Female,0,0,32,No
981,66,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,20,Yes
11386,30,Private,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,40,No
6312,50,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,15024,0,55,Yes
13353,40,State-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,No
5535,54,State-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,Yes
4833,39,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,Female,0,0,40,No
5468,54,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,Yes
10543,42,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,Yes
3582,30,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,Female,0,0,40,No
9838,33,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,No
7603,26,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,Female,0,0,40,No
9072,18,Private,11th,7,Never-married,Sales,Own-child,Female,0,0,18,No
1980,51,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,35,No
11697,54,Private,Some-college,10,Never-married,Other-service,Not-in-family,Female,0,0,40,No
3021,33,Local-gov,HS-grad,9,Never-married,Other-service,Own-child,Male,0,0,8,No
5523,65,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,10,Yes
8760,35,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,55,Yes
4769,47,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Male,0,0,40,No
14543,28,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,Yes
2840,26,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Female,0,0,40,No
7116,46,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,40,Yes
13265,47,Local-gov,HS-grad,9,Widowed,Exec-managerial,Unmarried,Female,0,0,40,No
145,34,Private,Masters,14,Never-married,Prof-specialty,Own-child,Female,0,0,30,No
3695,31,Federal-gov,Some-college,10,Married-civ-spouse,Tech-support,Husband,Male,0,0,40,No
651,33,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,No
6576,52,State-gov,7th-8th,4,Married-civ-spouse,Other-service,Husband,Male,0,0,40,No
1453,43,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,30,No
6620,64,Private,HS-grad,9,Divorced,Other-service,Not-in-family,Female,0,1762,79,No
7882,46,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,15024,0,50,Yes
2040,25,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Male,0,0,65,No
11809,47,Private,Bachelors,13,Never-married,Sales,Own-child,Male,0,0,40,No
9588,26,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,No
2535,44,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,Male,0,0,44,Yes
15720,38,Private,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,Male,3103,0,40,Yes
2925,46,Self-emp-not-inc,HS-grad,9,Married-spouse-absent,Craft-repair,Not-in-family,Male,0,0,45,Yes
14181,34,Private,9th,5,Divorced,Craft-repair,Not-in-family,Male,0,0,40,No
7158,35,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Male,0,1887,40,Yes
13167,40,Local-gov,12th,8,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,No
2265,37,Private,HS-grad,9,Never-married,Sales,Not-in-family,Male,0,0,47,No
9714,40,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,0,1977,50,Yes
3347,43,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,55,No
6388,35,Local-gov,HS-grad,9,Separated,Protective-serv,Not-in-family,Male,0,0,42,No
9628,39,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,40,Yes
12248,49,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,60,Yes
7813,49,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,Female,5178,0,40,Yes
6676,52,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,60,Yes
8396,38,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,Female,3908,0,50,No
9557,73,Private,Some-college,10,Widowed,Sales,Not-in-family,Female,2538,0,20,No
11418,25,Private,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Male,0,0,45,No
7832,35,Private,Some-college,10,Separated,Prof-specialty,Unmarried,Female,0,0,45,Yes
7320,58,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,Yes
3989,35,Private,Bachelors,13,Divorced,Prof-specialty,Unmarried,Female,0,0,36,No
6483,44,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,Female,7688,0,40,Yes
8514,67,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,4931,0,30,No
11309,29,Private,Bachelors,13,Never-married,Sales,Own-child,Male,0,0,40,No
10988,34,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,Yes
7246,63,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,Husband,Male,0,0,40,Yes
5672,38,Private,Bachelors,13,Divorced,Sales,Unmarried,Male,0,0,45,Yes
6826,33,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,1848,48,Yes
10944,36,Private,Bachelors,13,Married-civ-spouse,Sales,Wife,Female,0,0,40,Yes
13741,51,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,37,Yes
1844,42,Private,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Female,0,0,40,No
10404,36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,15024,0,56,Yes
10385,50,State-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,1485,40,Yes
1632,54,State-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,Yes
731,33,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,No
411,36,Private,11th,7,Divorced,Transport-moving,Unmarried,Female,0,0,40,No
15094,43,Private,1st-4th,2,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,70,No
13001,40,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,60,Yes
12024,24,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,Female,0,0,40,No
7056,26,Private,HS-grad,9,Separated,Other-service,Unmarried,Female,0,0,39,No
883,44,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,99999,0,60,Yes
7706,29,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,No
1842,37,Private,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Male,1506,0,40,No
2769,38,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,Female,7298,0,45,Yes
16021,38,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,Female,0,0,40,No
9203,73,Federal-gov,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Female,25124,0,20,Yes
14521,41,Self-emp-not-inc,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,2415,55,Yes
2853,28,Private,Some-college,10,Widowed,Craft-repair,Own-child,Male,0,0,60,No
198,42,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,50,Yes
7672,49,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,No
866,27,Private,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,Male,0,0,40,No
10323,20,State-gov,Some-college,10,Never-married,Other-service,Own-child,Female,0,0,10,No
13411,68,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,No
7015,26,Private,Assoc-voc,11,Never-married,Sales,Not-in-family,Male,0,0,50,No
15643,38,Private,HS-grad,9,Separated,Adm-clerical,Unmarried,Female,3887,0,45,No
1337,38,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Tech-support,Husband,Male,0,0,50,Yes
15512,59,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,Female,0,0,38,Yes
3406,52,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,Male,7688,0,72,Yes
5385,48,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Male,0,0,40,No
2171,38,Private,Masters,14,Divorced,Exec-managerial,Not-in-family,Female,0,0,40,No
42,44,Self-emp-inc,Assoc-voc,11,Married-civ-spouse,Sales,Husband,Male,0,0,45,Yes
15778,25,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Male,0,0,45,No
1741,44,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Own-child,Male,0,0,40,Yes
2224,25,State-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,No
7987,31,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Male,0,0,30,No
1184,34,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,Female,0,0,35,No
11691,49,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,44,No
15633,21,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Male,0,0,45,No
1175,74,Local-gov,7th-8th,4,Widowed,Other-service,Not-in-family,Female,0,0,35,No
6988,31,State-gov,Some-college,10,Never-married,Other-service,Own-child,Female,0,0,40,No
7703,26,Self-emp-not-inc,Bachelors,13,Never-married,Sales,Not-in-family,Male,0,0,60,Yes
7753,35,Federal-gov,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Female,0,0,50,Yes
12908,31,Private,HS-grad,9,Never-married,Tech-support,Not-in-family,Female,0,0,40,No
4300,63,Local-gov,HS-grad,9,Divorced,Other-service,Unmarried,Female,0,0,55,No
15119,23,Self-emp-not-inc,10th,6,Never-married,Sales,Own-child,Female,0,0,40,No
9893,33,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,0,1977,90,Yes
2498,35,Private,9th,5,Married-civ-spouse,Other-service,Husband,Male,0,0,32,No
4246,52,Private,Some-college,10,Divorced,Sales,Not-in-family,Female,0,0,40,No
13434,34,Private,10th,6,Never-married,Handlers-cleaners,Other-relative,Male,0,0,40,No
7542,23,Private,Bachelors,13,Never-married,Tech-support,Own-child,Female,0,0,50,No
16218,32,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,Male,0,1672,48,No
711,24,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Male,2885,0,45,No
13621,39,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,50,No
7546,33,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Female,15024,0,40,Yes
2028,40,Private,Some-college,10,Divorced,Craft-repair,Unmarried,Female,0,0,40,No
5659,28,Private,Some-college,10,Never-married,Other-service,Not-in-family,Male,0,0,37,No
6199,34,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,No
